,index,HA,workplace_name,workplace_address,city,date_cluster_confirmed_public_health,date_cluster_no_longer_active,earliest_reported_cases,latest_reported_cases,workplace_classification,cases_when_cluster_confirmed,total_cases,workplace_status,closure_y_n,closed_by_order,voluntary_closure,closure_date,partially_closed,unknown_closure_type,open,days_since_last_case,active_clusters,cluster_confirmed_epidate,doc_page_number,cluster_closed_epidate,file,flag
9232,139,FHA,,,URREY,2021-04-12,2021-04-25,,,Transportation,4,4,Closed,Yes,Yes,Unknown,2021-04-14,No,,No,,,15-2021,9,15-2021,F22-1445 Records_Part1.pdf,
9233,140,NHA,,,nknown,2021-04-12,2021-04-29,,,"Manufacturing/Industry",6,6,"Open (ifopen, reasonfor non-closure)",No,No,No,,Unknown,,No,,,15-2021,9,,F22-1445 Records_Part1.pdf,
9234,141,FHA,,,BBOTSFORD,2021-04-13,2021-04-28,,,Gym/Fitness,15,15,Closed,Yes,Yes,Unknown,2021-04-15,No,,No,,,15-2021,9,15-2021,F22-1445 Records_Part1.pdf,
9235,142,FHA,,,URNABY,2021-04-13,2021-05-04,,,Gym/Fitness,5,5,Closed,Yes,Yes,Unknown,2021-04-18,No,,No,,,15-2021,9,16-2021,F22-1445 Records_Part1.pdf,
9236,143,FHA,,,ELTA,2021-04-13,2021-05-21,,,Other,17,17,,No,No,Unknown,,No,,No,,,15-2021,9,,F22-1445 Records_Part1.pdf,
9237,144,FHA,,,URREY,2021-04-13,2021-04-21,,,Gym/Fitness,4,4,,No,No,Unknown,,No,,No,,,15-2021,9,,F22-1445 Records_Part1.pdf,
9238,145,FHA,,,URREY,2021-04-13,2021-05-04,,,Transportation,3,3,,No,No,Unknown,,No,,No,,,15-2021,9,,F22-1445 Records_Part1.pdf,
9239,146,VIHA,,,ictoria,2021-04-13,,2021-04-02,2021-04-17,Gym/Fitness,0,6,Closed,Yes,Unkno,No,,Unknown,,No,45,,15-2021,9,,F22-1445 Records_Part1.pdf,
9240,147,VIHA,,,ictoria,2021-04-13,,2021-04-11,2021-04-23,Other,0,7,Closed,Yes,Unkno,No,,Unknown,,No,39,,15-2021,9,,F22-1445 Records_Part1.pdf,
9241,148,NHA,,,nknown,2021-04-13,2021-05-06,,,"Manufacturing/Industry",5,7,"Voluntaryclosure",Yes,No,Yes,,Unknown,,No,,,15-2021,9,,F22-1445 Records_Part1.pdf,
9242,149,FHA,,,URREY,2021-04-14,2021-04-25,,,"Maintenance/Trades/Construction",5,5,,No,No,Unknown,,No,,No,,,15-2021,9,,F22-1445 Records_Part1.pdf,
9243,150,FHA,,,BBOTSFORD,2021-04-14,2021-05-03,,,Farm/Agriculture,3,3,Closed,Yes,Yes,Unknown,2021-04-15,No,,No,,,15-2021,10,,F22-1445 Records_Part1.pdf,
9244,151,FHA,,,URNABY,2021-04-14,2021-04-27,,,Transportation,7,7,,No,No,Unknown,,No,,No,,,15-2021,10,,F22-1445 Records_Part1.pdf,
9245,152,FHA,,,ELTA,2021-04-14,2021-05-19,,,Warehouse,6,6,,No,No,Unknown,,No,,No,,,15-2021,10,,F22-1445 Records_Part1.pdf,
9246,153,FHA,,,ELTA,2021-04-14,2021-05-09,,,Retail,11,11,,No,No,Unknown,,No,,No,,,15-2021,10,,F22-1445 Records_Part1.pdf,
9247,154,FHA,,,"ORTOQUITLAM",2021-04-14,2021-05-06,,,"Maintenance/Trades/Construction",5,5,Closed,Yes,Yes,Unknown,2021-04-14,No,,No,,,15-2021,10,,F22-1445 Records_Part1.pdf,
9248,155,FHA,,,"ORTOQUITLAM",2021-04-14,2021-04-27,,,"Manufacturing/Industry",5,5,Closed,Yes,Yes,Unknown,2021-04-18,No,,No,,,15-2021,10,,F22-1445 Records_Part1.pdf,
9249,156,FHA,,,URREY,2021-04-14,2021-05-06,,,"Restaurant/Bar/Lounge",4,4,,No,No,Unknown,,No,,No,,,15-2021,10,,F22-1445 Records_Part1.pdf,
9250,157,FHA,,,URREY,2021-04-14,2021-04-27,,,Retail,4,4,Closed,Yes,Yes,Unknown,2021-04-16,No,,No,,,15-2021,10,,F22-1445 Records_Part1.pdf,
9251,158,FHA,,,URREY,2021-04-14,2021-04-24,,,"Restaurant/Bar/Lounge",5,5,Closed,Yes,Yes,Unknown,2021-04-15,No,,No,,,15-2021,10,,F22-1445 Records_Part1.pdf,
9252,159,FHA,,,URREY,2021-04-14,2021-04-24,,,Retail,5,5,Closed,Yes,Yes,Unknown,2021-04-14,No,,No,,,15-2021,10,,F22-1445 Records_Part1.pdf,
9253,160,NHA,,,nknown,2021-04-14,2021-04-29,,,"Maintenance/Trades/Construction",3,4,"Voluntaryclosure",Yes,No,Yes,,Unknown,,No,,,15-2021,10,,F22-1445 Records_Part1.pdf,
9254,161,FHA,,,URNABY,2021-04-15,2021-05-11,,,"Manufacturing/Industry",25,25,Closed,Yes,Yes,Unknown,2021-04-18,No,,No,,,15-2021,10,,F22-1445 Records_Part1.pdf,
9255,162,FHA,,,URNABY,2021-04-15,2021-05-08,,,Transportation,12,12,Closed,Yes,Yes,Unknown,2021-04-16,No,,No,,,15-2021,10,,F22-1445 Records_Part1.pdf,
9256,163,FHA,,,ANGLEY,2021-04-15,2021-05-06,,,"Restaurant/Bar/Lounge",4,4,Closed,Yes,Yes,Unknown,2021-04-16,No,,No,,,15-2021,10,,F22-1445 Records_Part1.pdf,
9257,164,FHA,,,ANGLEY,2021-04-15,2021-04-29,,,"Manufacturing/Industry",5,5,Closed,Yes,Yes,Unknown,2021-04-17,No,,No,,,15-2021,10,,F22-1445 Records_Part1.pdf,
9258,165,FHA,,,URREY,2021-04-15,2021-04-30,,,Gym/Fitness,13,13,Closed,Yes,Yes,Unknown,2021-04-16,No,,No,,,15-2021,10,,F22-1445 Records_Part1.pdf,
9259,166,FHA,,,URNABY,2021-04-16,2021-05-06,,,Other,4,4,,No,No,Unknown,,No,,No,,,15-2021,10,,F22-1445 Records_Part1.pdf,
9260,167,FHA,,,HILLIWACK,2021-04-16,2021-04-21,,,Gym/Fitness,3,3,,No,No,Unknown,,No,,No,,,15-2021,11,,F22-1445 Records_Part1.pdf,
9261,168,FHA,,,ELTA,2021-04-16,2021-04-26,,,Retail,7,7,,No,No,Unknown,,No,,No,,,15-2021,11,,F22-1445 Records_Part1.pdf,
9262,169,FHA,,,ANGLEY,2021-04-16,2021-05-08,,,Retail,11,11,,No,No,Unknown,,No,,No,,,15-2021,11,,F22-1445 Records_Part1.pdf,
9263,170,FHA,,,URREY,2021-04-16,2021-04-30,,,Retail,4,4,Closed,Yes,Yes,Unknown,2021-04-18,No,,No,,,15-2021,11,16-2021,F22-1445 Records_Part1.pdf,
9264,171,FHA,,,URNABY,2021-04-17,2021-04-29,,,"Manufacturing/Industry",4,4,Closed,Yes,Yes,Unknown,2021-04-18,No,,No,,,15-2021,11,16-2021,F22-1445 Records_Part1.pdf,
9265,172,FHA,,,"ORTOQUITLAM",2021-04-17,2021-04-26,,,Transportation,4,4,,No,No,Unknown,,No,,No,,,15-2021,11,,F22-1445 Records_Part1.pdf,
9266,173,NHA,,,nknown,2021-04-17,2021-05-20,,,"Health CareFacility(Acute/LTC)",,5,"Open (ifopen, reasonfor non-closure)",No,No,No,,Unknown,,No,,,15-2021,11,,F22-1445 Records_Part1.pdf,
9267,174,FHA,,,"ORTOQUITLAM",2021-04-18,2021-05-06,,,Gym/Fitness,5,5,Closed,Yes,Yes,Unknown,2021-04-19,No,,No,,,16-2021,11,16-2021,F22-1445 Records_Part1.pdf,
9268,175,FHA,,,URREY,2021-04-18,2021-05-05,,,Gym/Fitness,3,3,,No,No,Unknown,,No,,No,,,16-2021,11,,F22-1445 Records_Part1.pdf,
9269,176,FHA,,,URREY,2021-04-18,2021-05-05,,,Retail,14,14,Closed,Yes,Yes,Unknown,2021-04-20,No,,No,,,16-2021,11,16-2021,F22-1445 Records_Part1.pdf,
9270,177,NHA,,,nknown,2021-04-18,2021-05-06,,,"Maintenance/Trades/Construction",3,3,"Voluntaryclosure",Yes,No,Yes,,Unknown,,No,,,16-2021,11,,F22-1445 Records_Part1.pdf,
9271,178,FHA,,,BBOTSFORD,2021-04-19,2021-05-16,,,Retail,9,9,,No,No,Unknown,,No,,No,,,16-2021,11,,F22-1445 Records_Part1.pdf,
9272,179,FHA,,,URNABY,2021-04-19,2021-05-01,,,Office,3,3,,No,No,Unknown,,No,,No,,,16-2021,11,,F22-1445 Records_Part1.pdf,
9273,180,FHA,,,URNABY,2021-04-19,2021-05-07,,,Office,10,10,,No,No,Unknown,,No,,No,,,16-2021,11,,F22-1445 Records_Part1.pdf,
9274,181,FHA,,,OQUITLAM,2021-04-19,,,,Office,5,5,Closed,Yes,Yes,Unknown,2021-04-20,No,,No,,,16-2021,11,16-2021,F22-1445 Records_Part1.pdf,
9275,182,FHA,,,ELTA,2021-04-19,2021-04-26,,,Farm/Agriculture,5,5,,No,No,Unknown,,No,,No,,,16-2021,11,,F22-1445 Records_Part1.pdf,
9276,183,FHA,,,ELTA,2021-04-19,2021-05-07,,,Transportation,4,4,,No,No,Unknown,,No,,No,,,16-2021,11,,F22-1445 Records_Part1.pdf,
9277,184,FHA,,,ELTA,2021-04-19,2021-05-17,,,Retail,3,3,,No,No,Unknown,,No,,No,,,16-2021,12,,F22-1445 Records_Part1.pdf,
9278,185,FHA,,,ELTA,2021-04-19,2021-05-01,,,Food Processing,3,3,,No,No,Unknown,,No,,No,,,16-2021,12,,F22-1445 Records_Part1.pdf,
9279,186,FHA,,,ANGLEY,2021-04-19,2021-05-03,,,"Manufacturing/Industry",3,3,Closed,Yes,Yes,Unknown,2021-04-21,No,,No,,,16-2021,12,,F22-1445 Records_Part1.pdf,
9280,187,FHA,,,ANGLEY,2021-04-19,2021-05-10,,,Food Processing,7,7,,No,No,Unknown,,No,,No,,,16-2021,12,,F22-1445 Records_Part1.pdf,
9281,188,FHA,,,ANGLEY,2021-04-19,2021-04-29,,,"Manufacturing/Industry",4,4,,No,No,Unknown,,No,,No,,,16-2021,12,,F22-1445 Records_Part1.pdf,
9282,189,FHA,,,APLE RIDGE,2021-04-19,2021-05-05,,,Retail,4,4,Closed,Yes,Yes,Unknown,2021-04-21,No,,No,,,16-2021,12,,F22-1445 Records_Part1.pdf,
9283,190,FHA,,,"ORTOQUITLAM",2021-04-19,2021-04-30,,,"Manufacturing/Industry",5,5,Closed,Yes,Yes,Unknown,2021-04-22,No,,No,,,16-2021,12,,F22-1445 Records_Part1.pdf,
9284,191,FHA,,,URREY,2021-04-19,2021-04-29,,,Office,6,6,Closed,Yes,No,Unknown,2021-04-21,Yes,,No,,,16-2021,12,,F22-1445 Records_Part1.pdf,
9285,192,FHA,,,URREY,2021-04-19,2021-05-03,,,Retail,5,5,Closed,Yes,Yes,Unknown,2021-04-20,No,,No,,,16-2021,12,,F22-1445 Records_Part1.pdf,
9286,193,FHA,,,URREY,2021-04-19,2021-05-04,,,"Manufacturing/Industry",3,3,Closed,Yes,Yes,Unknown,2021-04-20,No,,No,,,16-2021,12,,F22-1445 Records_Part1.pdf,
9287,194,FHA,,,URREY,2021-04-20,2021-04-29,,,"Manufacturing/Industry",5,5,,No,No,Unknown,,No,,No,,,16-2021,12,,F22-1445 Records_Part1.pdf,
9288,195,FHA,,,BBOTSFORD,2021-04-20,2021-05-02,,,Office,3,3,Closed,Yes,No,Unknown,2021-04-21,Yes,,No,,,16-2021,12,,F22-1445 Records_Part1.pdf,
9289,196,FHA,,,BBOTSFORD,2021-04-20,2021-04-29,,,Office,4,4,,No,No,Unknown,,No,,No,,,16-2021,12,,F22-1445 Records_Part1.pdf,
9290,197,FHA,,,BBOTSFORD,2021-04-20,2021-05-05,,,Personal Care,4,4,Closed,Yes,Yes,Unknown,2021-04-22,No,,No,,,16-2021,12,,F22-1445 Records_Part1.pdf,
9291,198,FHA,,,URNABY,2021-04-20,2021-05-04,,,"Manufacturing/Industry",5,5,,No,No,Unknown,,No,,No,,,16-2021,12,,F22-1445 Records_Part1.pdf,
9292,199,FHA,,,URNABY,2021-04-20,2021-04-30,,,"Maintenance/Trades/Construction",5,5,,No,No,Unknown,,No,,No,,,16-2021,12,,F22-1445 Records_Part1.pdf,
9293,200,FHA,,,URNABY,2021-04-20,2021-05-01,,,"Maintenance/Trades/Construction",4,4,,No,No,Unknown,,No,,No,,,16-2021,12,,F22-1445 Records_Part1.pdf,
9294,201,FHA,,,COQUITLAM,2021-04-20,2021-05-06,,,"Manufacturing/Industry",7,7,Closed,Yes,Yes,Unknown,2021-04-21,No,,No,,,16-2021,13,16-2021,F22-1445 Records_Part1.pdf,
9295,202,FHA,,,DELTA,2021-04-20,2021-04-30,,,"Maintenance/Trades/Construction",3,3,Closed,Yes,No,Unknown,2021-04-21,Yes,,No,,,16-2021,13,16-2021,F22-1445 Records_Part1.pdf,
9296,203,FHA,,,DELTA,2021-04-20,2021-05-04,,,Transportation,4,4,Closed,Yes,Yes,Unknown,2021-04-21,No,,No,,,16-2021,13,16-2021,F22-1445 Records_Part1.pdf,
9297,204,FHA,,,LANGLEY,2021-04-20,2021-04-20,,,Personal Care,3,3,,No,No,Unknown,,No,,No,,,16-2021,13,,F22-1445 Records_Part1.pdf,
9298,205,FHA,,,LANGLEY,2021-04-20,2021-05-09,,,"Maintenance/Trades/Construction",35,35,,No,No,Unknown,,No,,No,,,16-2021,13,,F22-1445 Records_Part1.pdf,
9299,206,FHA,,,"PORTCOQUITLAM",2021-04-20,2021-04-20,,,Gym/Fitness,5,5,,No,No,Unknown,,No,,No,,,16-2021,13,,F22-1445 Records_Part1.pdf,
9300,207,FHA,,,SURREY,2021-04-20,2021-05-03,,,Personal Care,4,4,Closed,Yes,Yes,Unknown,2021-04-21,No,,No,,,16-2021,13,16-2021,F22-1445 Records_Part1.pdf,
9301,208,FHA,,,SURREY,2021-04-20,2021-04-27,,,Gym/Fitness,11,11,Closed,Yes,Yes,Unknown,2021-04-20,No,,No,,,16-2021,13,16-2021,F22-1445 Records_Part1.pdf,
9302,209,FHA,,,SURREY,2021-04-20,2021-04-28,,,Warehouse,3,3,,No,No,Unknown,,No,,No,,,16-2021,13,,F22-1445 Records_Part1.pdf,
9303,210,VIHA,,,Duncan,2021-04-20,,2021-04-15,2021-04-20,Office,0,3,Open,No,Unkno,No,,Unknown,,Yes,42,,16-2021,13,,F22-1445 Records_Part1.pdf,
9304,211,VIHA,,,Nanaimo,2021-04-20,,2021-04-09,2021-04-20,Food Processing,0,3,Open,No,Unkno,No,,Unknown,,Yes,42,,16-2021,13,,F22-1445 Records_Part1.pdf,
9305,212,NHA,,,Unknown,2021-04-20,2021-04-26,,,"Restaurant/Bar/Lounge",4,4,"Voluntaryclosure",Yes,No,Yes,,Unknown,,No,,,16-2021,13,,F22-1445 Records_Part1.pdf,
9306,213,FHA,,,ABBOTSFORD,2021-04-21,2021-05-01,,,Farm/Agriculture,3,3,,No,No,Unknown,,No,,No,,,16-2021,13,,F22-1445 Records_Part1.pdf,
9307,214,FHA,,,BURNABY,2021-04-21,2021-05-01,,,"Maintenance/Trades/Construction",3,3,,No,No,Unknown,,No,,No,,,16-2021,13,,F22-1445 Records_Part1.pdf,
9308,215,FHA,,,CHILLIWACK,2021-04-21,2021-05-18,,,First Responder,6,6,,No,No,Unknown,,No,,No,,,16-2021,13,,F22-1445 Records_Part1.pdf,
9309,216,FHA,,,SURREY,2021-04-21,2021-05-07,,,Transportation,6,6,,No,No,Unknown,,No,,No,,,16-2021,13,,F22-1445 Records_Part1.pdf,
9310,217,FHA,,,SURREY,2021-04-21,2021-05-13,,,"Manufacturing/Industry",3,3,Closed,Yes,Yes,Unknown,2021-04-22,No,,No,,,16-2021,13,16-2021,F22-1445 Records_Part1.pdf,
9311,218,VIHA,,,Victoria,2021-04-21,,2021-04-20,2021-04-27,Office,0,10,Closed,Yes,Unkno,Yes,,Unknown,,No,35,,16-2021,14,,F22-1445 Records_Part1.pdf,
9312,219,VIHA,,,Victoria,2021-04-21,,2021-04-20,2021-04-21,Other,0,3,Open,No,Unkno,No,,Unknown,,Yes,41,,16-2021,14,,F22-1445 Records_Part1.pdf,
9313,220,VIHA,,,Victoria,2021-04-21,,2021-04-17,2021-04-26,"Hospitality/Services",0,4,Open,No,Unkno,No,,Unknown,,Yes,36,,16-2021,14,,F22-1445 Records_Part1.pdf,
9314,221,FHA,,,ABBOTSFORD,2021-04-22,2021-05-04,,,Retail,3,3,,No,No,Unknown,,No,,No,,,16-2021,14,,F22-1445 Records_Part1.pdf,
9315,222,FHA,,,ABBOTSFORD,2021-04-22,2021-05-12,,,"Manufacturing/Industry",3,3,,No,No,Unknown,,No,,No,,,16-2021,14,,F22-1445 Records_Part1.pdf,
9316,223,FHA,,,BURNABY,2021-04-22,2021-05-11,,,Gym/Fitness,3,3,,No,No,Unknown,,No,,No,,,16-2021,14,,F22-1445 Records_Part1.pdf,
9317,224,FHA,,,LANGLEY,2021-04-22,2021-04-29,,,Gym/Fitness,4,4,,No,No,Unknown,,No,,No,,,16-2021,14,,F22-1445 Records_Part1.pdf,
9318,225,FHA,,,LANGLEY,2021-04-22,2021-05-10,,,Retail,6,6,Closed,Yes,Yes,Unknown,2021-04-23,No,,No,,,16-2021,14,,F22-1445 Records_Part1.pdf,
9319,226,FHA,,,LANGLEY,2021-04-22,2021-05-13,,,"Manufacturing/Industry",19,19,Closed,Yes,Yes,Unknown,2021-04-23,No,,No,,,16-2021,14,,F22-1445 Records_Part1.pdf,
9320,227,FHA,,,MAPLE RIDGE,2021-04-22,2021-05-14,,,"Manufacturing/Industry",5,5,Closed,Yes,Yes,Unknown,2021-04-23,No,,No,,,16-2021,14,,F22-1445 Records_Part1.pdf,
9321,228,FHA,,,SURREY,2021-04-22,2021-05-04,,,"Restaurant/Bar/Lounge",5,5,Closed,Yes,Yes,Unknown,2021-04-22,No,,No,,,16-2021,14,,F22-1445 Records_Part1.pdf,
9322,229,FHA,,,SURREY,2021-04-22,2021-04-29,,,"Maintenance/Trades/Construction",4,4,Closed,Yes,Yes,Unknown,2021-04-24,No,,No,,,16-2021,14,,F22-1445 Records_Part1.pdf,
9323,230,FHA,,,SURREY,2021-04-22,2021-05-05,,,Office,4,4,Closed,Yes,Yes,Unknown,2021-04-23,No,,No,,,16-2021,14,,F22-1445 Records_Part1.pdf,
9324,231,FHA,,,ABBOTSFORD,2021-04-23,2021-05-11,,,Office,3,3,Closed,Yes,Yes,Unknown,2021-04-25,No,,No,,,16-2021,14,,F22-1445 Records_Part1.pdf,
9325,232,FHA,,,BURNABY,2021-04-23,2021-05-06,,,"Manufacturing/Industry",4,4,Closed,Yes,Yes,Unknown,2021-04-23,No,,No,,,16-2021,14,,F22-1445 Records_Part1.pdf,
9326,233,FHA,,,LANGLEY,2021-04-23,2021-04-27,,,"Restaurant/Bar/Lounge",3,3,,No,No,Unknown,,No,,No,,,16-2021,14,,F22-1445 Records_Part1.pdf,
9327,234,FHA,,,LANGLEY,2021-04-23,2021-05-08,,,"Manufacturing/Industry",3,3,Closed,Yes,Yes,Unknown,2021-04-24,No,,No,,,16-2021,15,16-2021,F22-1445 Records_Part1.pdf,
9328,235,FHA,,,MAPLE RIDGE,2021-04-23,2021-05-01,,,Office,5,5,,No,No,Unknown,,No,,No,,,16-2021,15,,F22-1445 Records_Part1.pdf,
9329,236,FHA,,,SURREY,2021-04-23,2021-05-03,,,Gym/Fitness,5,5,Closed,Yes,Yes,Unknown,2021-04-23,No,,No,,,16-2021,15,16-2021,F22-1445 Records_Part1.pdf,
9330,237,FHA,,,SURREY,2021-04-23,2021-05-11,,,"Manufacturing/Industry",3,3,Closed,Yes,Yes,Unknown,2021-04-24,No,,No,,,16-2021,15,16-2021,F22-1445 Records_Part1.pdf,
9331,238,FHA,,,SURREY,2021-04-23,,,,Retail,12,12,,No,No,Unknown,,No,,No,,,16-2021,15,,F22-1445 Records_Part1.pdf,
9332,239,FHA,,,SURREY,2021-04-23,,,,Gym/Fitness,8,8,Closed,Yes,Yes,Unknown,2021-05-05,No,,No,,,16-2021,15,18-2021,F22-1445 Records_Part1.pdf,
9333,240,FHA,,,BURNABY,2021-04-24,2021-05-12,,,Transportation,5,5,,No,No,Unknown,,No,,No,,,16-2021,15,,F22-1445 Records_Part1.pdf,
9334,241,FHA,,,CHILLIWACK,2021-04-24,2021-05-14,,,Other,6,6,Closed,Yes,Yes,Unknown,2021-04-24,No,,No,,,16-2021,15,16-2021,F22-1445 Records_Part1.pdf,
9335,242,FHA,,,LANGLEY,2021-04-24,2021-05-04,,,Retail,3,3,Closed,Yes,Yes,Unknown,2021-04-25,No,,No,,,16-2021,15,17-2021,F22-1445 Records_Part1.pdf,
9336,243,FHA,,,MAPLE RIDGE,2021-04-24,2021-05-06,,,"Restaurant/Bar/Lounge",6,6,Closed,Yes,No,Unknown,2021-04-24,Yes,,No,,,16-2021,15,16-2021,F22-1445 Records_Part1.pdf,
9337,244,FHA,,,SURREY,2021-04-24,2021-05-04,,,Retail,6,6,Closed,Yes,Yes,Unknown,2021-04-25,No,,No,,,16-2021,15,17-2021,F22-1445 Records_Part1.pdf,
9338,245,FHA,,,SURREY,2021-04-24,2021-05-19,,,"Manufacturing/Industry",8,8,,No,No,Unknown,,No,,No,,,16-2021,15,,F22-1445 Records_Part1.pdf,
9339,246,FHA,,,ABBOTSFORD,2021-04-25,2021-05-12,,,Gym/Fitness,5,5,,No,No,Unknown,,No,,No,,,17-2021,15,,F22-1445 Records_Part1.pdf,
9340,247,FHA,,,"NEWWESTMINSTER",2021-04-25,2021-05-08,,,Warehouse,15,15,Closed,Yes,Yes,Unknown,2021-04-26,No,,No,,,17-2021,15,17-2021,F22-1445 Records_Part1.pdf,
9341,248,VIHA,,,Victoria,2021-04-25,,2021-04-21,2021-04-28,"Restaurant/Bar/Lounge",0,7,Closed,Yes,Unkno,Yes,,Unknown,,No,34,,17-2021,15,,F22-1445 Records_Part1.pdf,
9342,249,VIHA,,,Langford,2021-04-25,,2021-04-18,2021-04-25,Office,0,3,Closed,Yes,Unkno,Yes,,Unknown,,No,37,,17-2021,15,,F22-1445 Records_Part1.pdf,
9343,250,NHA,,,Unknown,2021-04-25,2021-05-03,,,"Restaurant/Bar/Lounge",2,6,"Voluntaryclosure",Yes,No,Yes,,Unknown,,No,,,17-2021,16,,F22-1445 Records_Part1.pdf,
9344,251,FHA,,,ABBOTSFORD,2021-04-26,2021-05-07,,,"Manufacturing/Industry",3,3,Closed,Yes,Yes,Unknown,2021-04-27,No,,No,,,17-2021,16,,F22-1445 Records_Part1.pdf,
9345,252,FHA,,,BURNABY,2021-04-26,2021-04-26,,,"Manufacturing/Industry",4,4,"Not closed:Insufficientevidence ofrecenttransmission",No,No,Unknown,,No,,Yes,,,17-2021,16,,F22-1445 Records_Part1.pdf,
9346,253,FHA,,,CHILLIWACK,2021-04-26,2021-05-05,,,"Maintenance/Trades/Construction",3,3,"Not closed:Alternatecontrolmeasures",No,No,Unknown,,No,,Yes,,,17-2021,16,,F22-1445 Records_Part1.pdf,
9347,254,FHA,,,DELTA,2021-04-26,2021-05-11,,,Office,4,4,Closed,Yes,Yes,Unknown,2021-04-26,No,,No,,,17-2021,16,,F22-1445 Records_Part1.pdf,
9348,255,FHA,,,LANGLEY,2021-04-26,2021-05-06,,,"Manufacturing/Industry",3,3,Closed,Yes,Yes,Unknown,2021-04-27,No,,No,,,17-2021,16,,F22-1445 Records_Part1.pdf,
9349,256,FHA,,,LANGLEY,2021-04-26,2021-05-09,,,Farm/Agriculture,3,3,"Not closed:Insufficientevidence ofrecenttransmission",No,No,Unknown,,No,,Yes,,,17-2021,16,,F22-1445 Records_Part1.pdf,
9350,257,FHA,,,SURREY,2021-04-26,2021-05-14,,,Retail,13,13,Closed,Yes,Yes,Unknown,2021-04-27,No,,No,,,17-2021,16,,F22-1445 Records_Part1.pdf,
9351,258,FHA,,,SURREY,2021-04-26,2021-05-05,,,Retail,3,3,Closed,Yes,Yes,Unknown,2021-04-27,No,,No,,,17-2021,16,,F22-1445 Records_Part1.pdf,
9352,259,VIHA,,,Victoria,2021-04-26,,2021-04-21,2021-04-26,Office,0,3,Closed,Yes,Unkno,Yes,,Unknown,,No,36,,17-2021,16,,F22-1445 Records_Part1.pdf,
9353,260,FHA,,,ABBOTSFORD,2021-04-27,2021-05-08,,,"Manufacturing/Industry",4,4,Closed,Yes,Yes,Unknown,2021-04-27,No,,No,,,17-2021,16,,F22-1445 Records_Part1.pdf,
9354,261,FHA,,,BURNABY,2021-04-27,2021-05-04,,,Retail,4,4,"Not closed:Insufficientevidence ofrecenttransmission",No,No,Unknown,,No,,Yes,,,17-2021,16,,F22-1445 Records_Part1.pdf,
9355,262,FHA,,,CHILLIWACK,2021-04-27,2021-05-22,,,Retail,4,4,Closed,Yes,No,Unknown,2021-04-27,Yes,,No,,,17-2021,16,,F22-1445 Records_Part1.pdf,
9356,263,FHA,,,CHILLIWACK,2021-04-27,2021-05-05,,,"Manufacturing/Industry",4,4,Closed,Yes,Yes,Unknown,2021-04-28,No,,No,,,17-2021,16,,F22-1445 Records_Part1.pdf,
9357,264,FHA,,,ANGLEY,2021-04-27,2021-05-09,,,Office,5,5,"Not closed:Alternatecontrolmeasures",No,No,Unknown,,No,,Yes,,,17-2021,17,,F22-1445 Records_Part1.pdf,
9358,265,FHA,,,ANGLEY,2021-04-27,2021-05-12,,,"Manufacturing/Industry",3,3,Closed,Yes,Yes,Unknown,2021-04-27,No,,No,,,17-2021,17,17-2021,F22-1445 Records_Part1.pdf,
9359,266,FHA,,,URREY,2021-04-27,2021-05-12,,,"Manufacturing/Industry",4,4,Closed,Yes,Yes,Unknown,2021-04-28,No,,No,,,17-2021,17,17-2021,F22-1445 Records_Part1.pdf,
9360,267,FHA,,,URREY,2021-04-27,2021-05-06,,,"Maintenance/Trades/Construction",6,6,Closed,Yes,Yes,Unknown,2021-04-27,No,,No,,,17-2021,17,17-2021,F22-1445 Records_Part1.pdf,
9361,268,FHA,,,BBOTSFORD,2021-04-27,2021-05-17,,,Warehouse,7,7,"Not closed:Alternatecontrolmeasures",No,No,Unknown,,No,,Yes,,,17-2021,17,,F22-1445 Records_Part1.pdf,
9362,269,NHA,,,nknown,2021-04-27,,,,"Manufacturing/Industry",,8,"Open (ifopen, reasonfor non-closure)",No,No,No,,Unknown,,No,,,17-2021,17,,F22-1445 Records_Part1.pdf,
9363,270,FHA,,,ANGLEY,2021-04-28,2021-05-14,,,Retail,11,11,Closed,Yes,Yes,Unknown,2021-04-29,No,,No,,,17-2021,17,17-2021,F22-1445 Records_Part1.pdf,
9364,271,FHA,,,BBOTSFORD,2021-04-28,2021-05-20,,,Food Processing,7,7,"Not closed:Alternatecontrolmeasures",No,No,Unknown,,No,,Yes,,,17-2021,17,,F22-1445 Records_Part1.pdf,
9365,272,FHA,,,URNABY,2021-04-28,,,,Office,4,4,Closed,Yes,Yes,Unknown,2021-04-30,No,,No,,,17-2021,17,17-2021,F22-1445 Records_Part1.pdf,
9366,273,FHA,,,URNABY,2021-04-28,2021-05-05,,,"Hospitality/Services",4,4,"Not closed:Alternatecontrolmeasures",No,No,Unknown,,No,,Yes,,,17-2021,17,,F22-1445 Records_Part1.pdf,
9367,274,FHA,,,ISSION,2021-04-28,2021-05-09,,,Retail,3,3,Closed,Yes,Yes,Unknown,2021-04-29,No,,No,,,17-2021,17,17-2021,F22-1445 Records_Part1.pdf,
9368,275,FHA,,,ISSION,2021-04-28,2021-05-11,,,"Maintenance/Trades/Construction",5,5,"Not closed:Alternatecontrolmeasures",No,No,Unknown,,No,,Yes,,,17-2021,17,,F22-1445 Records_Part1.pdf,
